1519656780,1230920,58.856088560885617,1231064.7971676097,1229733.7742609617,1331.0229066479951,1231000
1519656840,1231000,64.053537284894844,1231207.4906816483,1229803.9378897804,1403.5527918678708,1230755
1519656900,1230755,64.053537284894844,1231207.4906816483,1229803.9378897804,1403.5527918678708,1230570
1519656960,1230570,53.893442622950815,1231217.931185541,1229820.6402430304,1397.29094251059,1230560
1519657020,1230560,51.804670912951167,1231223.8221002477,1229826.8921854664,1396.9299147813581,1230525
1519657080,1230525,49.460043196544277,1231221.8928067726,1229825.2500503701,1396.6427564024925,1230115
1519657140,1230115,43.453510436432637,1231230.4725505624,1229767.3845922949,1463.0879582674243,1230370
1519657200,1230370,53.949903660886321,1231224.2312365228,1229802.9116206199,1421.3196159028448,1230595
1519657260,1230595,64.741035856573703,1231167.7531167378,1229965.1040261195,1202.6490906183608,1230455
1519657320,1230455,57.991803278688529,1231127.8637259256,1230060.7077026458,1067.1560232797638,1230655
1519657380,1230655,59.882583170254414,1231098.8648274788,1230161.8494582353,937.01536924345419,1230050
1519657380,1230655,37.786259541984734,1231144.1407678521,1230025.1449464338,1118.9958214182407,1230050
1519657500,1229160,28.102710413694723,1231414.1485505498,1229535.8514494502,1878.2971010995097,1229630
1519657560,1229630,32.799999999999997,1231384.9527492714,1229380.7615364427,2004.1912128287368,1229545
1519657620,1229545,32.073011734028682,1231328.6106158968,1229240.6750983892,2087.9355175076053,1229720
1519657680,1229720,33.715012722646307,1231190.4613204808,1229195.9672509478,1994.4940695329569,1229025
1519657740,1229025,30.251141552511413,1231188.3609716732,1228950.9247426128,2237.436229060404,1229580
1519657800,1229580,39.578947368421048,1231106.5051259717,1228891.3520168855,2215.1531090862118,1229180
1519657860,1229180,36.575875486381321,1231038.0570105761,1228762.657275138,2275.3997354381718,1229305
1519657920,1229305,38.336520076481833,1230931.5413820969,1228694.8871893317,2236.6541927652434,1229185
1519657980,1229185,36.458333333333336,1230798.193055186,1228509.6640876713,2288.5289675146341,1229070
1519658040,1229070,36.458333333333336,1230798.193055186,1228509.6640876713,2288.5289675146341,1229365
1519658100,1229365,42.261904761904766,1230391.5055568425,1228629.2087288715,1762.2968279710039,1229675
1519658160,1229675,42.261904761904766,1230391.5055568425,1228629.2087288715,1762.2968279710039,1229930
1519658160,1229675,42.885181550539748,1230103.4855978333,1228813.6572593094,1289.828338523861,1229930
1519658280,1230100,50.536480686695278,1230121.5565161046,1228802.7291981813,1318.8273179233074,1230065
1519658340,1230065,61.892247043363994,1230234.2906166103,1228819.280811961,1415.0098046492785,1229705
1519658400,1229705,51.014884979702302,1230244.135880939,1228820.1498333469,1423.9860475920141,1229740
1519658460,1229740,52.674897119341558,1230266.7247493782,1228825.4181077646,1441.3066416135989,1229580
1519658520,1229580,48.071625344352618,1230250.1838800849,1228821.9589770578,1428.2249030270614,1229315
1519658580,1229315,54.531250000000007,1230222.2018032314,1228891.36962534,1330.832177891396,1229320
1519658640,1229320,45.094339622641506,1230215.2508958238,1228861.1776756048,1354.0732202189974,1229470
1519658700,1229470,56.041666666666664,1230205.8286180585,1228912.0285247988,1293.8000932596624,1229570
1519658760,1229570,55.578947368421055,1230208.0428820907,1228947.6714036234,1260.3714784672484,1229425
1519658820,1229425,55.0,1230191.2962609045,1228998.7037390955,1192.5925218090415,1229425
